timestamp,machine_id,voltage_v,current_a,power_kw,temperature_c,vibration_mm_s,power_factor,status
2025-07-05 00:00:00,PUMP_01,381.54,14.96,8.54,59.61,2.47,0.864,NORMAL
2025-07-05 01:00:00,PUMP_01,374.71,14.6,8.41,57.52,2.55,0.887,NORMAL
2025-07-05 02:00:00,PUMP_01,384.6,17.95,10.45,59.64,2.41,0.874,NORMAL
2025-07-05 03:00:00,PUMP_01,380.82,17.8,10.32,58.9,2.62,0.879,NORMAL
2025-07-05 04:00:00,PUMP_01,377.69,17.88,9.8,56.85,2.8,0.838,NORMAL
2025-07-05 05:00:00,PUMP_01,378.15,17.16,10.41,59.13,2.64,0.927,NORMAL
2025-07-05 06:00:00,PUMP_01,379.78,18.82,10.53,59.01,2.72,0.851,NORMAL
2025-07-05 07:00:00,PUMP_01,379.25,18.52,10.83,60.08,2.77,0.89,NORMAL
2025-07-05 08:00:00,PUMP_01,378.8,17.94,10.31,62.61,2.67,0.876,NORMAL
2025-07-05 09:00:00,PUMP_01,381.09,16.11,10.01,57.25,2.64,0.942,NORMAL
2025-07-05 10:00:00,PUMP_01,382.63,17.7,10.49,56.19,2.59,0.894,NORMAL
2025-07-05 11:00:00,PUMP_01,377.79,14.87,8.73,56.59,2.47,0.897,NORMAL
2025-07-05 12:00:00,PUMP_01,378.44,15.1,8.7,55.94,2.69,0.879,NORMAL
2025-07-05 13:00:00,PUMP_01,379.31,12.5,7.25,53.67,2.42,0.882,NORMAL
2025-07-05 14:00:00,PUMP_01,381.65,14.99,8.81,58.24,2.72,0.889,NORMAL
2025-07-05 15:00:00,PUMP_01,380.27,13.61,7.98,56.37,2.48,0.89,NORMAL
2025-07-05 16:00:00,PUMP_01,380.57,10.23,5.98,54.33,2.25,0.887,NORMAL
2025-07-05 17:00:00,PUMP_01,380.69,10.35,5.87,50.59,2.21,0.861,NORMAL
2025-07-05 18:00:00,PUMP_01,379.19,11.69,6.86,54.3,2.48,0.893,NORMAL
2025-07-05 19:00:00,PUMP_01,383.79,12.55,7.12,56.65,2.45,0.854,NORMAL
2025-07-05 20:00:00,PUMP_01,381.73,11.0,6.41,52.67,2.3,0.882,NORMAL
2025-07-05 21:00:00,PUMP_01,376.62,12.84,7.02,53.05,2.51,0.838,NORMAL
2025-07-05 22:00:00,PUMP_01,383.89,14.31,8.52,53.38,2.61,0.895,NORMAL
2025-07-05 23:00:00,PUMP_01,377.63,15.87,8.76,55.12,2.55,0.844,NORMAL
2025-07-06 00:00:00,PUMP_01,381.05,16.18,9.69,58.3,2.8,0.908,NORMAL
2025-07-06 01:00:00,PUMP_01,378.99,15.3,8.61,55.89,2.57,0.857,NORMAL
2025-07-06 02:00:00,PUMP_01,385.12,16.05,9.63,58.43,2.59,0.899,NORMAL
2025-07-06 03:00:00,PUMP_01,380.48,15.59,9.52,57.54,2.75,0.926,NORMAL
2025-07-06 04:00:00,PUMP_01,378.71,18.24,11.06,59.26,2.78,0.924,NORMAL
2025-07-06 05:00:00,PUMP_01,381.51,17.36,10.07,59.24,2.71,0.878,NORMAL
2025-07-06 06:00:00,PUMP_01,378.22,17.53,10.12,59.03,2.83,0.881,NORMAL
2025-07-06 07:00:00,PUMP_01,379.33,19.31,10.96,63.08,2.74,0.864,NORMAL
2025-07-06 08:00:00,PUMP_01,383.97,17.93,10.51,61.3,2.7,0.882,NORMAL
2025-07-06 09:00:00,PUMP_01,378.74,16.47,9.26,56.62,2.64,0.857,NORMAL
2025-07-06 10:00:00,PUMP_01,383.37,14.63,8.76,57.85,2.59,0.902,NORMAL
2025-07-06 11:00:00,PUMP_01,378.9,16.03,9.06,57.59,2.44,0.861,NORMAL
2025-07-06 12:00:00,PUMP_01,380.93,13.39,8.09,57.2,2.41,0.916,NORMAL
2025-07-06 13:00:00,PUMP_01,380.17,12.74,7.3,54.78,2.31,0.87,NORMAL
2025-07-06 14:00:00,PUMP_01,379.55,13.43,7.67,55.44,2.4,0.869,NORMAL
2025-07-06 15:00:00,PUMP_01,383.77,13.47,7.73,54.2,2.55,0.864,NORMAL
2025-07-06 16:00:00,PUMP_01,377.28,12.12,6.81,54.77,2.46,0.86,NORMAL
2025-07-06 17:00:00,PUMP_01,379.55,12.31,7.28,55.31,2.42,0.9,NORMAL
2025-07-06 18:00:00,PUMP_01,377.88,13.63,8.28,54.75,2.57,0.928,NORMAL
2025-07-06 19:00:00,PUMP_01,377.64,11.97,6.89,52.82,2.43,0.88,NORMAL
2025-07-06 20:00:00,PUMP_01,378.36,12.3,7.07,54.95,2.47,0.877,NORMAL
2025-07-06 21:00:00,PUMP_01,381.47,13.32,7.71,56.36,2.43,0.877,NORMAL
2025-07-06 22:00:00,PUMP_01,376.68,15.58,9.67,59.13,2.45,0.952,NORMAL
2025-07-06 23:00:00,PUMP_01,380.86,15.64,8.62,56.44,2.75,0.835,NORMAL
2025-07-07 00:00:00,PUMP_01,378.71,15.93,9.38,58.17,2.54,0.898,NORMAL
2025-07-07 01:00:00,PUMP_01,382.54,14.36,8.18,58.68,2.42,0.86,NORMAL
2025-07-07 02:00:00,PUMP_01,379.38,17.7,10.75,60.28,2.67,0.924,NORMAL
2025-07-07 03:00:00,PUMP_01,379.81,16.91,10.2,59.52,2.6,0.916,NORMAL
2025-07-07 04:00:00,PUMP_01,380.32,18.3,11.06,62.09,2.74,0.917,NORMAL
2025-07-07 05:00:00,PUMP_01,379.4,19.89,11.49,60.42,2.74,0.879,NORMAL
2025-07-07 06:00:00,PUMP_01,377.7,18.3,10.48,59.58,2.69,0.876,NORMAL
2025-07-07 07:00:00,PUMP_01,380.51,17.57,9.83,56.64,2.59,0.849,NORMAL
2025-07-07 08:00:00,PUMP_01,380.06,17.42,10.27,58.97,2.65,0.895,NORMAL
2025-07-07 09:00:00,PUMP_01,381.22,17.71,10.13,56.97,2.6,0.866,NORMAL
2025-07-07 10:00:00,PUMP_01,379.28,15.25,8.42,57.15,2.54,0.84,NORMAL
2025-07-07 11:00:00,PUMP_01,377.64,16.1,8.86,56.54,2.57,0.841,NORMAL
2025-07-07 12:00:00,PUMP_01,377.83,16.17,9.43,57.52,2.61,0.891,NORMAL
2025-07-07 13:00:00,PUMP_01,380.03,11.39,6.16,53.01,2.29,0.821,NORMAL
2025-07-07 14:00:00,PUMP_01,378.27,13.03,7.71,55.92,2.36,0.903,NORMAL
2025-07-07 15:00:00,PUMP_01,379.99,13.35,7.73,57.0,2.41,0.88,NORMAL
2025-07-07 16:00:00,PUMP_01,382.6,12.56,7.37,53.39,2.28,0.886,NORMAL
2025-07-07 17:00:00,PUMP_01,377.34,11.4,6.54,53.31,2.32,0.877,NORMAL
2025-07-07 18:00:00,PUMP_01,378.52,11.82,6.62,56.9,2.21,0.854,NORMAL
2025-07-07 19:00:00,PUMP_01,381.9,12.54,6.87,54.41,2.38,0.828,NORMAL
2025-07-07 20:00:00,PUMP_01,375.79,11.88,7.16,55.81,2.44,0.926,NORMAL
2025-07-07 21:00:00,PUMP_01,380.9,13.87,7.78,55.49,2.53,0.85,NORMAL
2025-07-07 22:00:00,PUMP_01,382.86,14.1,8.31,54.33,2.51,0.889,NORMAL
2025-07-07 23:00:00,PUMP_01,381.44,15.95,8.61,55.42,2.53,0.817,NORMAL
2025-07-08 00:00:00,PUMP_01,378.68,14.78,8.57,56.62,2.6,0.884,NORMAL
2025-07-08 01:00:00,PUMP_01,381.72,16.02,9.25,59.55,2.48,0.873,NORMAL
2025-07-08 02:00:00,PUMP_01,379.92,17.58,10.74,58.43,2.63,0.929,NORMAL
2025-07-08 03:00:00,PUMP_01,380.77,17.17,9.68,57.62,2.6,0.855,NORMAL
2025-07-08 04:00:00,PUMP_01,384.11,17.42,10.45,57.04,2.67,0.902,NORMAL
2025-07-08 05:00:00,PUMP_01,382.35,18.81,11.42,61.93,2.7,0.916,NORMAL
2025-07-08 06:00:00,PUMP_01,375.05,20.18,11.09,58.4,2.79,0.846,NORMAL
2025-07-08 07:00:00,PUMP_01,380.62,19.36,10.68,61.33,2.72,0.837,NORMAL
2025-07-08 08:00:00,PUMP_01,378.83,19.72,12.04,61.15,2.91,0.931,NORMAL
2025-07-08 09:00:00,PUMP_01,377.59,17.94,10.33,59.85,2.68,0.881,NORMAL
2025-07-08 10:00:00,PUMP_01,378.7,16.53,9.5,59.06,2.46,0.877,NORMAL
2025-07-08 11:00:00,PUMP_01,381.51,15.37,9.31,55.58,2.68,0.917,NORMAL
2025-07-08 12:00:00,PUMP_01,380.55,16.99,10.05,58.24,2.64,0.897,NORMAL
2025-07-08 13:00:00,PUMP_01,380.37,15.06,8.98,55.98,2.7,0.905,NORMAL
2025-07-08 14:00:00,PUMP_01,385.05,12.15,7.27,55.6,2.48,0.897,NORMAL
2025-07-08 15:00:00,PUMP_01,379.73,13.43,7.64,55.87,2.35,0.865,NORMAL
2025-07-08 16:00:00,PUMP_01,380.08,11.02,6.61,52.79,2.22,0.911,NORMAL
2025-07-08 17:00:00,PUMP_01,376.39,9.89,5.77,54.8,2.38,0.895,NORMAL
2025-07-08 18:00:00,PUMP_01,381.06,13.43,7.75,55.81,2.48,0.874,NORMAL
2025-07-08 19:00:00,PUMP_01,381.08,13.6,7.78,57.79,2.32,0.867,NORMAL
2025-07-08 20:00:00,PUMP_01,382.22,13.33,7.7,55.57,2.38,0.873,NORMAL
2025-07-08 21:00:00,PUMP_01,377.81,14.67,8.74,57.76,2.43,0.91,NORMAL
2025-07-08 22:00:00,PUMP_01,379.23,11.74,6.8,53.25,2.33,0.882,NORMAL
2025-07-08 23:00:00,PUMP_01,379.02,13.46,7.83,52.9,2.4,0.886,NORMAL
2025-07-09 00:00:00,PUMP_01,380.87,14.42,8.27,56.88,2.64,0.869,NORMAL
2025-07-09 01:00:00,PUMP_01,380.49,14.5,8.35,56.24,2.41,0.874,NORMAL
2025-07-09 02:00:00,PUMP_01,379.82,18.17,10.69,58.55,2.61,0.894,NORMAL
2025-07-09 03:00:00,PUMP_01,379.71,15.67,9.47,57.9,2.52,0.919,NORMAL
2025-07-09 04:00:00,PUMP_01,379.38,16.68,9.89,60.41,2.66,0.902,NORMAL
2025-07-09 05:00:00,PUMP_01,380.13,17.31,10.47,58.33,2.68,0.919,NORMAL
2025-07-09 06:00:00,PUMP_01,378.3,17.86,10.81,57.25,2.64,0.924,NORMAL
2025-07-09 07:00:00,PUMP_01,378.15,18.7,10.71,60.42,2.72,0.874,NORMAL
2025-07-09 08:00:00,PUMP_01,380.25,19.26,11.5,58.45,2.82,0.906,NORMAL
2025-07-09 09:00:00,PUMP_01,379.63,17.45,10.05,58.96,2.58,0.876,NORMAL
2025-07-09 10:00:00,PUMP_01,380.78,18.12,10.8,58.61,2.76,0.903,NORMAL
2025-07-09 11:00:00,PUMP_01,377.11,17.46,9.22,59.31,2.72,0.809,NORMAL
2025-07-09 12:00:00,PUMP_01,380.24,15.01,8.74,57.76,2.42,0.884,NORMAL
2025-07-09 13:00:00,PUMP_01,378.79,12.65,7.02,55.63,2.51,0.846,NORMAL
2025-07-09 14:00:00,PUMP_01,382.22,13.16,7.7,55.3,2.51,0.884,NORMAL
2025-07-09 15:00:00,PUMP_01,377.46,14.43,8.62,54.5,2.58,0.913,NORMAL
2025-07-09 16:00:00,PUMP_01,380.15,13.06,7.15,55.6,2.31,0.831,NORMAL
2025-07-09 17:00:00,PUMP_01,381.03,11.96,6.62,54.76,2.51,0.839,NORMAL
2025-07-09 18:00:00,PUMP_01,377.85,11.36,6.71,53.27,2.38,0.903,NORMAL
2025-07-09 19:00:00,PUMP_01,381.42,11.92,6.78,54.59,2.45,0.86,NORMAL
2025-07-09 20:00:00,PUMP_01,379.7,13.48,7.46,55.43,2.56,0.841,NORMAL
2025-07-09 21:00:00,PUMP_01,382.06,12.99,7.1,53.71,2.46,0.826,NORMAL
2025-07-09 22:00:00,PUMP_01,381.51,12.39,7.5,55.61,2.51,0.916,NORMAL
2025-07-09 23:00:00,PUMP_01,376.88,14.66,8.54,54.69,2.52,0.892,NORMAL
2025-07-10 00:00:00,PUMP_01,379.31,14.82,8.41,56.97,2.46,0.864,NORMAL
2025-07-10 01:00:00,PUMP_01,382.29,14.26,8.66,56.64,2.49,0.917,NORMAL
2025-07-10 02:00:00,PUMP_01,381.2,13.73,8.12,55.4,2.52,0.895,NORMAL
2025-07-10 03:00:00,PUMP_01,380.47,13.02,7.63,55.54,2.45,0.889,NORMAL
2025-07-10 04:00:00,PUMP_01,379.19,17.6,10.18,59.55,2.81,0.881,NORMAL
2025-07-10 05:00:00,PUMP_01,381.97,18.67,10.93,61.67,2.78,0.885,NORMAL
2025-07-10 06:00:00,PUMP_01,377.68,19.11,10.53,61.4,2.6,0.843,NORMAL
2025-07-10 07:00:00,PUMP_01,380.82,18.43,10.66,58.33,2.77,0.877,NORMAL
2025-07-10 08:00:00,PUMP_01,379.45,18.25,9.74,60.9,2.87,0.812,NORMAL
2025-07-10 09:00:00,PUMP_01,381.3,18.24,10.64,61.65,2.78,0.883,NORMAL
2025-07-10 10:00:00,PUMP_01,385.66,16.38,9.62,57.96,2.75,0.879,NORMAL
2025-07-10 11:00:00,PUMP_01,383.94,16.06,9.34,61.27,2.78,0.874,NORMAL
2025-07-10 12:00:00,PUMP_01,379.09,14.6,8.72,55.98,2.36,0.909,NORMAL
2025-07-10 13:00:00,PUMP_01,382.25,15.05,8.93,56.99,2.69,0.896,NORMAL
2025-07-10 14:00:00,PUMP_01,379.56,12.03,7.17,54.84,2.45,0.907,NORMAL
2025-07-10 15:00:00,PUMP_01,376.42,13.12,7.49,56.38,2.43,0.875,NORMAL
2025-07-10 16:00:00,PUMP_01,378.26,13.26,7.6,57.01,2.55,0.874,NORMAL
2025-07-10 17:00:00,PUMP_01,379.44,13.75,7.89,58.91,2.65,0.873,NORMAL
2025-07-10 18:00:00,PUMP_01,380.51,11.84,6.9,56.05,2.45,0.884,NORMAL
2025-07-10 19:00:00,PUMP_01,378.83,12.96,7.42,54.85,2.46,0.872,NORMAL
2025-07-10 20:00:00,PUMP_01,381.75,11.45,6.74,54.56,2.57,0.89,NORMAL
2025-07-10 21:00:00,PUMP_01,377.86,12.82,7.23,55.79,2.55,0.862,NORMAL
2025-07-10 22:00:00,PUMP_01,381.62,14.07,8.24,58.21,2.55,0.886,NORMAL
2025-07-10 23:00:00,PUMP_01,378.58,15.23,8.95,59.34,2.58,0.896,NORMAL
2025-07-11 00:00:00,PUMP_01,378.31,14.53,8.93,56.0,2.52,0.938,NORMAL
2025-07-11 01:00:00,PUMP_01,377.54,16.81,10.24,58.35,2.46,0.931,NORMAL
2025-07-11 02:00:00,PUMP_01,379.6,15.32,8.71,55.28,2.47,0.865,NORMAL
2025-07-11 03:00:00,PUMP_01,379.57,17.26,9.88,59.77,2.76,0.871,NORMAL
2025-07-11 04:00:00,PUMP_01,383.59,15.96,9.26,56.76,2.66,0.873,NORMAL
2025-07-11 05:00:00,PUMP_01,379.68,17.14,9.65,57.36,2.71,0.856,NORMAL
2025-07-11 06:00:00,PUMP_01,384.23,17.59,10.15,57.46,2.65,0.867,NORMAL
2025-07-11 07:00:00,PUMP_01,379.36,20.0,11.6,60.2,2.9,0.883,NORMAL
2025-07-11 08:00:00,PUMP_01,380.26,19.55,11.84,60.67,2.77,0.919,NORMAL
2025-07-11 09:00:00,PUMP_01,377.99,15.97,10.0,57.89,2.52,0.956,NORMAL
2025-07-11 10:00:00,PUMP_01,379.55,15.53,8.77,56.62,2.65,0.859,NORMAL
2025-07-11 11:00:00,PUMP_01,375.46,14.69,7.59,56.57,2.56,0.795,NORMAL
2025-07-11 12:00:00,PUMP_01,377.43,14.87,8.49,56.29,2.57,0.874,NORMAL
2025-07-11 13:00:00,PUMP_01,381.46,13.29,7.77,57.16,2.48,0.885,NORMAL
2025-07-11 14:00:00,PUMP_01,385.11,11.44,6.58,56.11,2.35,0.862,NORMAL
2025-07-11 15:00:00,PUMP_01,378.66,10.9,6.36,54.66,2.43,0.89,NORMAL
2025-07-11 16:00:00,PUMP_01,381.69,10.05,5.69,55.16,2.54,0.856,NORMAL
2025-07-11 17:00:00,PUMP_01,378.61,11.6,6.64,55.62,2.4,0.873,NORMAL
2025-07-11 18:00:00,PUMP_01,379.01,11.99,7.0,53.62,2.34,0.89,NORMAL
2025-07-11 19:00:00,PUMP_01,380.69,12.1,7.05,54.58,2.37,0.884,NORMAL
2025-07-11 20:00:00,PUMP_01,377.49,11.19,6.18,54.64,2.35,0.844,NORMAL
2025-07-11 21:00:00,PUMP_01,381.73,12.07,6.97,57.69,2.36,0.874,NORMAL
2025-07-11 22:00:00,PUMP_01,382.79,14.9,8.5,57.28,2.63,0.86,NORMAL
2025-07-11 23:00:00,PUMP_01,379.86,15.83,9.48,58.09,2.65,0.91,NORMAL
2025-07-12 00:00:00,PUMP_01,379.96,17.04,10.19,57.44,2.71,0.909,NORMAL
2025-07-12 01:00:00,PUMP_01,374.47,15.2,9.18,54.61,2.59,0.931,NORMAL
2025-07-12 02:00:00,PUMP_01,379.86,15.33,8.78,55.93,2.6,0.871,NORMAL
2025-07-12 03:00:00,PUMP_01,379.35,16.63,9.69,57.08,2.54,0.886,NORMAL
2025-07-12 04:00:00,PUMP_01,377.42,19.17,11.16,61.19,2.7,0.89,NORMAL
2025-07-12 05:00:00,PUMP_01,381.94,18.09,11.11,59.82,2.76,0.928,NORMAL
2025-07-12 06:00:00,PUMP_01,376.65,16.02,9.69,57.22,2.54,0.927,NORMAL
2025-07-12 07:00:00,PUMP_01,381.6,19.17,10.95,61.12,2.65,0.864,NORMAL
2025-07-12 08:00:00,PUMP_01,379.45,18.94,10.61,60.02,2.79,0.852,NORMAL
2025-07-12 09:00:00,PUMP_01,383.55,17.24,9.16,59.88,2.69,0.8,NORMAL
2025-07-12 10:00:00,PUMP_01,383.62,17.01,9.99,57.0,2.65,0.884,NORMAL
2025-07-12 11:00:00,PUMP_01,381.89,17.07,10.1,57.73,2.65,0.894,NORMAL
2025-07-12 12:00:00,PUMP_01,383.07,14.38,8.23,55.54,2.5,0.862,NORMAL
2025-07-12 13:00:00,PUMP_01,380.73,16.86,9.5,61.43,2.6,0.855,NORMAL
2025-07-12 14:00:00,PUMP_01,383.8,14.61,8.97,54.17,2.62,0.923,NORMAL
2025-07-12 15:00:00,PUMP_01,379.25,12.97,7.39,55.47,2.45,0.867,NORMAL
2025-07-12 16:00:00,PUMP_01,381.54,12.53,7.3,53.88,2.28,0.882,NORMAL
2025-07-12 17:00:00,PUMP_01,380.62,11.58,6.99,54.78,2.38,0.916,NORMAL
2025-07-12 18:00:00,PUMP_01,381.08,12.01,6.44,54.95,2.22,0.812,NORMAL
2025-07-12 19:00:00,PUMP_01,378.54,13.44,8.21,57.07,2.53,0.932,NORMAL
2025-07-12 20:00:00,PUMP_01,379.03,13.41,7.53,53.84,2.42,0.855,NORMAL
2025-07-12 21:00:00,PUMP_01,380.02,11.98,6.74,54.34,2.37,0.854,NORMAL
2025-07-12 22:00:00,PUMP_01,380.15,14.59,8.37,54.06,2.6,0.872,NORMAL
2025-07-12 23:00:00,PUMP_01,381.21,15.24,9.2,57.89,2.65,0.914,NORMAL
2025-07-13 00:00:00,PUMP_01,380.76,13.23,7.89,55.67,2.41,0.904,NORMAL
2025-07-13 01:00:00,PUMP_01,378.52,16.92,9.9,60.42,2.7,0.893,NORMAL
2025-07-13 02:00:00,PUMP_01,378.38,17.37,9.88,58.38,2.66,0.868,NORMAL
2025-07-13 03:00:00,PUMP_01,380.12,18.84,11.35,61.18,2.81,0.915,NORMAL
2025-07-13 04:00:00,PUMP_01,379.83,16.3,9.16,59.0,2.78,0.855,NORMAL
2025-07-13 05:00:00,PUMP_01,374.74,16.97,10.36,58.21,2.68,0.94,NORMAL
2025-07-13 06:00:00,PUMP_01,380.26,17.64,10.61,57.69,2.57,0.913,NORMAL
2025-07-13 07:00:00,PUMP_01,380.83,17.91,10.55,58.37,2.74,0.894,NORMAL
2025-07-13 08:00:00,PUMP_01,381.46,13.64,7.52,55.07,2.43,0.834,NORMAL
2025-07-13 09:00:00,PUMP_01,380.49,18.06,10.39,55.57,2.72,0.873,NORMAL
2025-07-13 10:00:00,PUMP_01,379.88,14.99,8.94,56.81,2.5,0.907,NORMAL
2025-07-13 11:00:00,PUMP_01,379.46,14.83,8.66,57.94,2.62,0.888,NORMAL
2025-07-13 12:00:00,PUMP_01,384.41,14.14,8.7,56.06,2.52,0.924,NORMAL
2025-07-13 13:00:00,PUMP_01,378.92,13.05,7.66,55.12,2.49,0.894,NORMAL
2025-07-13 14:00:00,PUMP_01,379.76,14.22,8.16,54.22,2.54,0.872,NORMAL
2025-07-13 15:00:00,PUMP_01,379.07,10.09,5.73,52.35,2.37,0.865,NORMAL
2025-07-13 16:00:00,PUMP_01,377.79,12.04,7.16,56.49,2.33,0.909,NORMAL
2025-07-13 17:00:00,PUMP_01,381.19,12.2,7.27,53.26,2.49,0.902,NORMAL
2025-07-13 18:00:00,PUMP_01,377.81,13.09,7.63,53.1,2.34,0.891,NORMAL
2025-07-13 19:00:00,PUMP_01,380.41,13.31,6.97,57.39,2.41,0.794,NORMAL
2025-07-13 20:00:00,PUMP_01,381.78,13.84,8.2,55.63,2.6,0.896,NORMAL
2025-07-13 21:00:00,PUMP_01,378.23,12.51,7.01,55.03,2.36,0.855,NORMAL
2025-07-13 22:00:00,PUMP_01,378.34,12.26,6.98,57.83,2.44,0.869,NORMAL
2025-07-13 23:00:00,PUMP_01,382.96,13.87,7.75,56.72,2.39,0.843,NORMAL
2025-07-14 00:00:00,PUMP_01,382.75,14.09,8.65,57.19,2.48,0.926,NORMAL
2025-07-14 01:00:00,PUMP_01,379.51,14.89,8.54,54.94,2.48,0.873,NORMAL
2025-07-14 02:00:00,PUMP_01,381.61,17.43,10.29,60.81,2.73,0.893,NORMAL
2025-07-14 03:00:00,PUMP_01,380.19,18.06,10.72,57.68,2.61,0.901,NORMAL
2025-07-14 04:00:00,PUMP_01,374.05,20.37,11.45,57.93,2.69,0.868,NORMAL
2025-07-14 05:00:00,PUMP_01,384.33,18.32,10.42,60.35,2.77,0.854,NORMAL
2025-07-14 06:00:00,PUMP_01,379.65,16.45,9.43,58.37,2.57,0.872,NORMAL
2025-07-14 07:00:00,PUMP_01,381.92,17.61,10.32,59.86,2.69,0.886,NORMAL
2025-07-14 08:00:00,PUMP_01,383.85,16.13,9.84,56.61,2.54,0.918,NORMAL
2025-07-14 09:00:00,PUMP_01,380.35,16.79,9.63,57.38,2.53,0.87,NORMAL
2025-07-14 10:00:00,PUMP_01,381.97,17.25,9.83,57.5,2.56,0.862,NORMAL
2025-07-14 11:00:00,PUMP_01,378.71,16.06,9.2,60.25,2.48,0.873,NORMAL
2025-07-14 12:00:00,PUMP_01,381.19,14.1,8.4,54.82,2.44,0.902,NORMAL
2025-07-14 13:00:00,PUMP_01,381.02,12.27,7.02,53.68,2.45,0.867,NORMAL
2025-07-14 14:00:00,PUMP_01,377.74,12.36,7.11,54.77,2.51,0.879,NORMAL
2025-07-14 15:00:00,PUMP_01,381.28,12.09,6.82,52.9,2.31,0.854,NORMAL
2025-07-14 16:00:00,PUMP_01,377.46,13.25,7.58,54.95,2.47,0.875,NORMAL
2025-07-14 17:00:00,PUMP_01,380.35,11.36,6.46,50.95,2.32,0.863,NORMAL
2025-07-14 18:00:00,PUMP_01,382.41,13.11,7.66,54.76,2.36,0.883,NORMAL
2025-07-14 19:00:00,PUMP_01,381.24,11.19,6.51,49.77,2.39,0.881,NORMAL
2025-07-14 20:00:00,PUMP_01,380.87,13.4,8.34,55.38,2.5,0.943,NORMAL
2025-07-14 21:00:00,PUMP_01,377.12,13.17,7.39,53.62,2.52,0.859,NORMAL
2025-07-14 22:00:00,PUMP_01,379.94,13.88,7.54,54.23,2.48,0.826,NORMAL
2025-07-14 23:00:00,PUMP_01,376.45,15.21,8.84,56.32,2.48,0.891,NORMAL
2025-07-15 00:00:00,PUMP_01,379.82,14.25,8.42,55.18,2.57,0.898,NORMAL
2025-07-15 01:00:00,PUMP_01,377.76,16.44,9.55,59.92,2.58,0.888,NORMAL
2025-07-15 02:00:00,PUMP_01,383.66,18.75,11.04,58.52,2.83,0.886,NORMAL
2025-07-15 03:00:00,PUMP_01,378.04,15.77,9.63,58.05,2.6,0.933,NORMAL
2025-07-15 04:00:00,PUMP_01,382.71,17.73,10.6,56.57,2.73,0.902,NORMAL
2025-07-15 05:00:00,PUMP_01,382.75,16.55,10.03,57.68,2.66,0.914,NORMAL
2025-07-15 06:00:00,PUMP_01,375.13,16.71,9.48,57.7,2.56,0.873,NORMAL
2025-07-15 07:00:00,PUMP_01,382.59,18.06,10.89,59.97,2.72,0.91,NORMAL
2025-07-15 08:00:00,PUMP_01,380.57,18.39,10.48,59.83,2.77,0.865,NORMAL
2025-07-15 09:00:00,PUMP_01,377.51,18.78,11.13,59.4,2.71,0.907,NORMAL
2025-07-15 10:00:00,PUMP_01,379.66,17.55,10.17,58.86,2.84,0.881,NORMAL
2025-07-15 11:00:00,PUMP_01,378.75,16.07,9.7,59.51,2.57,0.92,NORMAL
2025-07-15 12:00:00,PUMP_01,378.0,15.48,8.7,56.13,2.76,0.859,NORMAL
2025-07-15 13:00:00,PUMP_01,381.55,14.28,8.29,56.18,2.6,0.878,NORMAL
2025-07-15 14:00:00,PUMP_01,378.82,13.63,7.55,55.78,2.56,0.845,NORMAL
2025-07-15 15:00:00,PUMP_01,381.38,10.78,6.25,55.7,2.53,0.878,NORMAL
2025-07-15 16:00:00,PUMP_01,379.88,12.0,6.86,55.69,2.49,0.868,NORMAL
2025-07-15 17:00:00,PUMP_01,379.7,14.17,8.4,55.37,2.57,0.902,NORMAL
2025-07-15 18:00:00,PUMP_01,377.0,11.79,6.59,52.73,2.34,0.855,NORMAL
2025-07-15 19:00:00,PUMP_01,378.89,12.71,6.96,54.92,2.42,0.835,NORMAL
2025-07-15 20:00:00,PUMP_01,375.61,11.15,6.31,52.0,2.31,0.869,NORMAL
2025-07-15 21:00:00,PUMP_01,384.39,13.03,7.53,56.49,2.41,0.867,NORMAL
2025-07-15 22:00:00,PUMP_01,378.46,11.96,6.98,56.89,2.52,0.89,NORMAL
2025-07-15 23:00:00,PUMP_01,376.51,14.22,8.19,56.43,2.46,0.883,NORMAL
2025-07-16 00:00:00,PUMP_01,380.4,16.05,9.18,58.16,2.64,0.868,NORMAL
2025-07-16 01:00:00,PUMP_01,380.17,16.64,9.88,59.67,2.74,0.901,NORMAL
2025-07-16 02:00:00,PUMP_01,379.66,14.97,8.58,56.79,2.61,0.871,NORMAL
2025-07-16 03:00:00,PUMP_01,382.02,16.24,9.88,59.3,2.68,0.919,NORMAL
2025-07-16 04:00:00,PUMP_01,380.5,17.33,10.21,57.41,2.56,0.894,NORMAL
2025-07-16 05:00:00,PUMP_01,380.35,16.82,9.93,60.87,2.69,0.896,NORMAL
2025-07-16 06:00:00,PUMP_01,381.04,16.82,9.99,59.84,2.7,0.9,NORMAL
2025-07-16 07:00:00,PUMP_01,379.41,16.58,9.58,59.8,2.68,0.88,NORMAL
2025-07-16 08:00:00,PUMP_01,376.86,17.56,9.7,60.75,2.65,0.847,NORMAL
2025-07-16 09:00:00,PUMP_01,380.55,17.48,10.28,59.23,2.6,0.893,NORMAL
2025-07-16 10:00:00,PUMP_01,380.0,15.22,8.65,57.54,2.46,0.864,NORMAL
2025-07-16 11:00:00,PUMP_01,381.61,15.39,8.92,54.78,2.48,0.877,NORMAL
2025-07-16 12:00:00,PUMP_01,380.47,13.03,7.41,55.99,2.52,0.864,NORMAL
2025-07-16 13:00:00,PUMP_01,378.95,14.94,8.61,57.22,2.35,0.878,NORMAL
2025-07-16 14:00:00,PUMP_01,380.59,13.54,7.82,55.81,2.48,0.876,NORMAL
